id,title,people,displayDate,medium,dimensions,invno,primaryMedia,locations,description,copyright,classification,bibliography1
4995,Candlestick,Unidentified maker,1840s,Pewter,Overall: 7 7/8 x 4 5/8 in. (20 x 11.7 cm),01.08.17b,01-08-17b_i2.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 08, East Wall","A candlestick holder with a removeable bobeche, set on a wide base.  The stem has two disk turnings and a wide rim.",,Lighting Devices,
5686,Candlestick,Unidentified maker,19th century,Pewter,Overall: 9 7/8 x 4 7/8 in. (25.1 x 12.4 cm),01.06.30a,01-06-30a_i1.jpg,"Barnes Foundation (Philadelphia), Parkway, Conservation Lab","A candlestick holder with a round, footed base and a vase-shaped stem.",,Lighting Devices,
5720,Candlestick,Unidentified maker,20th century,Pewter and metal,Overall: 8 5/16 x 4 1/16 in. (21.1 x 10.3 cm),01.04.38a,01-04-38a_i1.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 04, West Wall","A candlestick holder with a round, pewter base and bead work around the neck.",,Lighting Devices,
5721,Candlestick,Unidentified maker,20th century,Pewter and metal,Overall: 8 1/4 x 4 1/8 in. (21 x 10.5 cm),01.04.38b,01-04-38b_i1.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 04, West Wall","A candlestick holder with a round, pewter base and bead work around the neck.",,Lighting Devices,
6096,Candlestick,Fuller and Smith,early 1850s,Pewter,Overall: 8 1/8 x 4 5/8 in. (20.6 x 11.7 cm),01.14.69a,01-14-69a_i2.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 14, West Wall","A candlestick holder set on a pedestal base, with a shaped stem and a well for holding a candle.  The bobeche is missing.",,Lighting Devices,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 56 (installation)."
6097,Candlestick,Fuller and Smith,early 1850s,Pewter,Overall: 8 1/4 x 4 9/16 in. (21 x 11.6 cm),01.14.69b,01-14-69b_i2.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 14, West Wall","A candlestick holder set on a pedestal base, with a shaped stem and a well for holding a candle.  The bobeche is missing.",,Lighting Devices,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 56 (installation)."
6735,Candlestick,Unidentified maker,19th century,Pewter,Overall: 6 3/4 x 5 13/16 in. (17.1 x 14.8 cm),01.16.20a,01-16-20a_i1.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 16, East Wall","A candlestick holder with a circular, footed base and a ring design on the stem.",,Lighting Devices,
6736,Candlestick,Unidentified maker,19th century,Pewter,Overall: 6 5/8 x 4 7/16 in. (16.8 x 11.3 cm),01.16.20b,01-16-20b_i1.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 16, East Wall","A candlestick with a circular, footed base and a ring design on the stem.",,Lighting Devices,
7889,Candlestick,Unidentified maker,16th century,Iron,Overall: 13 3/4 x 7 1/4 x 8 1/2 in. (34.9 x 18.4 x 21.6 cm),01.24.10a,01-24-10a_i1.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 24, South Wall",A candlestick with a twisted stem and three twisted legs ending in feet shaped like dragon heads.,,Lighting Devices,
7890,Candlestick,Unidentified maker,16th century,Iron,Overall: 13 5/8 x 7 1/2 x 8 in. (34.6 x 19.1 x 20.3 cm),01.24.10b,01-24-10b_i1.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 24, South Wall",A candlestick with a twisted stem and three twisted legs ending in feet shaped like dragon heads.,,Lighting Devices,
6065,Capriccio of an Island in the Venetian Laguna,Giacomo Guardi,19th century,Oil on canvas,Overall: 8 x 10 3/4 in. (20.3 x 27.3 cm),BF789,bf789_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 14, South Wall","A building surrounded by water, with boats in a canal. People are in the boats and on the dock.",,Paintings,"De Mazia, Violette. ""Creative Distortion: The Case of the Levitated Pear."" The Barnes Foundation Journal of the Art Department 4, no. 1 (Spring 1973): pl. 37 (installation)."
4952,"Carpenter's Marking Tool",Unidentified maker,18th century,Iron,Overall: 7 13/16 x 1 1/2 x 7/16 in. (19.9 x 3.8 x 1.1 cm),01.10.05,01-10-05_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 10, East Wall",A saw set with a bulbous handle and a cut-out heart in the blade.  There are initials on the end of the handle.,,,
6950,Caryatid Stool,Unidentified artist,late 19thâ€“early 20th century,Wood,Overall: 23 1/4 x 14 1/4 x 12 in. (59.1 x 36.2 x 30.5 cm),A185,a185_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, Center of Room Cabinet",A round stool supported by kneeling female figure.,,Furniture,"Almanach Scientifique. Paris (1922).Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 270, 272, pl. 66b.Clarke, Christa. ""Defining African Art."" African Arts 36, no. 1 (2003): 48, fig. 15. Dolkart, Judith F., Martha Lucy, and Derek Gillman. The Barnes Foundation: Masterworks. New York: Skira Rizzoli, 2012: 350, 351.Guillaume, Paul. ""The Triumph of Ancient Negro Art."" Opportunity: A Journal of Negro Life 4, no. 41 (May 1926): 146-7 ""Congo - 17th Century.""Guillaume, Paul and Thomas Munro. Primitive Negro Sculpture. New York: Harcourt, Brace and Co., 1926, pl. 33 ""Congo figure, supporting table; XVIIth century.""Hill, J. Newton. ""A Look at African Sculpture."" The Barnes Foundation Journal of the Art Department 5, no. 1 (Spring 1974): pls. 51-2."
7371,Caryatid Stool,Unidentified artist,late 19thâ€“early 20th century,Wood,Overall: 17 7/8 x 11 1/8 x 10 1/16 in. (45.4 x 28.3 x 25.6 cm),A266,a266_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, South Wall Cabinet, Bottom Shelf",A round stool supported by a figure of a squatting nude female. The figure has her scarification on her torso and her hair is pulled back.,,Furniture,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 270, 272, pl. 66a."
7012,Caryatids (Cariatides); also called Deux baigneuses (panneau dÃ©coratif),Pierre-Auguste Renoir,c. 1910,Oil on canvas,Overall: 51 3/8 x 17 7/8 in. (130.5 x 45.4 cm),BF918,bf918_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Main Room, North Wall","Two nude women stand in a niche, holding a strand of leafy garland over their heads. The figure on the left is presented from the back.",,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 124 n, 183 n, 184, 208 n, 210 n, 330 ill., 428-9, cat. data no. 248.Bernheim-Jeune. Renoir's Atelier. L'Atelier de Renoir. Revision of the 1931 edition. San Francisco: Alan Wofsy Fine Arts, 1989, plate 94 no. 304.De Mazia, Violette. ""E Pluribus Unum--Cont'd."" The Barnes Foundation Journal of the Art Department 7, no. 2 (Autumn 1976): pl. 40.---. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 28 (installation).---. ""Form and Matter."" Vistas 5, no. 2 (1991): 22, pl. 60.Dolkart, Judith F., Martha Lucy, and Derek Gillman. The Barnes Foundation: Masterworks. New York: Skira Rizzoli, 2012: 32-33, 37, 43.Drucker, M. Renoir, Paris, 1944, pl. 144 ill. Fierens, Paul. ""Renoir Classique,"" L'Art vivant 174 (July 1933), 286.Galerie d'Art Braun & Cie, Paris, ""Exposition Renoir,"" November 14 - December 3,1932, ill. Herbert, Robert. Nature's Workshop: Renoir's Writings on the Decorative Arts (New Haven: Yale University Press, 2000), 77, plate 32 ill. L'Amour de l'Art , January, 1921, 56, 57 ill. L'Art Vivant, Janvier 1933, ill. Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 29, 57, 182 ill., 183-5, 197, 307-8 cat. 52. Meier-Graefe, Julius. Renoir. Leipzig: Klinkhardt & Biermann Verlag, 1929, 399 ill. Renoir: From Outsider to Old Master, 1870-1892 (Bridgestone Museum of Art, Nagoya City Art Museum, 2001), 168, fig. 52 ill.Renoir in the Twentieth Century. Exh cat. (Grand Palais, Los Angeles County Museum of Art, Philadelphia Museum of Art, 2009-2010; English version published by Hatje Cantz, 2010), 184, 186 ill.Vollard, Ambroise. Pierre-Auguste Renoir. Paintings, Pastels and Drawings. Tableaux, Pastels et Dessins. Reprint and revision of the 2 volume 1918 edition. San Francisco: Alan Wofsy Fine Arts, 1989, 309, no. 1503 ill. Wattenmaker, Richard J. and Anne Distel. Great French Paintings from The Barnes Foundation: Impressionist, Post-Impressionist, and Early Modern. New York: Alfred A. Knopf in association with Lincoln University Press, 1993, 88, 89 ill. UNPUBLISHED SOURCES:Albums of photographs of French paintings and drawings that passed through the hands of the Bignou Gallery. New York: The Gallery, 1930-40, n.p. [Frick Art Reference Library]Pierre Auguste Renoir, Personal Artifacts and Archives Collection: Renoir account ledgers. Durand-Ruel list titled: ""ReÃ§u en dÃ©pÃ´t de M. Renoir (sans garantie),"" 1 Septembre 1914. [The Collection was purchased by Charles Sloane of Galena, Ohio, in May, 2005]  Renoir dossier [Paris, MusÃ©e d'Orsay, Centre de documentation]Bignou Albums [Paris, MusÃ©e d'Orsay, Centre de documentation]"
7013,Caryatids (Cariatides); also called Deux baigneuses (panneau dÃ©coratif),Pierre-Auguste Renoir,c. 1910,Oil on canvas,Overall: 51 3/8 x 17 3/4 in. (130.5 x 45.1 cm),BF919,bf919_i17r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Main Room, North Wall","Two nude women stand in a niche, holding a strand of leafy garland over their heads. The figure on the right is presented from the back.",,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 124 n, 183 n, 184, 208 n, 210 n, 330 ill., 428-9, cat. data no. 249.Bernheim-Jeune. Renoir's Atelier. L'Atelier de Renoir. Revision of the 1931 edition. San Francisco: Alan Wofsy Fine Arts, 1989, plate 94 no. 303.De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 28 (installation).---. ""Form and Matter."" Vistas 5, no. 2 (1991): 22, pl. 61.Dolkart, Judith F., Martha Lucy, and Derek Gillman. The Barnes Foundation: Masterworks. New York: Skira Rizzoli, 2012: 32-33, 36, 43.Drucker, M. Renoir, Paris, 1944, pl. 144 ill. Fierens, Paul. ""Renoir Classique,"" L'Art vivant 174 (July 1933), 286.Galerie d'Art Braun & Cie, Paris, ""Exposition Renoir,"" November 14 - December 3,1932, ill.Herbert, Robert. Nature's Workshop: Renoir's Writings on the Decorative Arts (New Haven: Yale University Press, 2000), 77, plate 32 ill. L'Amour de l'Art , January, 1921, 56, 57 ill. Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 29, 57, 182 ill., 183-5, 197, 307-8 cat. 53. Meier-Graefe, Julius. Renoir. Leipzig: Klinkhardt & Biermann Verlag, 1929, 399 ill.Renoir: From Outsider to Old Master, 1870-1892 (Bridgestone Museum of Art, Nagoya City Art Museum, 2001), p. 168 fig. 52 ill.Renoir in the Twentieth Century. Exh cat. (Grand Palais, Los Angeles County Museum of Art, Philadelphia Museum of Art, 2009-2010; English version published by Hatje Cantz, 2010), 184, 186 ill.Vollard, Ambroise. Pierre-Auguste Renoir. Paintings, Pastels and Drawings. Tableaux, Pastels et Dessins. Reprint and revision of the 2 volume 1918 edition. San Francisco: Alan Wofsy Fine Arts, 1989, 309, no. 1504 ill.Wattenmaker, Richard J. and Anne Distel. Great French Paintings from The Barnes Foundation: Impressionist, Post-Impressionist, and Early Modern. New York: Alfred A. Knopf in association with Lincoln University Press, 1993, 88, 89 ill. UNPUBLISHED SOURCES:Albums of photographs of French paintings and drawings that passed through the hands of the Bignou Gallery. New York: The Gallery, 1930-40, n.p. [Frick Art Reference Library]Pierre Auguste Renoir, Personal Artifacts and Archives Collection: Renoir account ledgers. Durand-Ruel list titled: ""ReÃ§u en dÃ©pÃ´t de M. Renoir (sans garantie),"" 1 Septembre 1914. [The Collection was purchased by Charles Sloane of Galena, Ohio, in May, 2005]  Renoir dossier [Paris, MusÃ©e d'Orsay, Centre de documentation]Bignou Albums [Paris, MusÃ©e d'Orsay, Centre de documentation]"
6513,Cat,Unidentified artist,19th century,Water-based paint with graphite on ruled wove paper,Overall: 5 1/16 x 3 15/16 in. (12.9 x 10 cm),BF1163,bf1163_i4r.jpg,External Location (),A seated gray and orange cat.,,Paintings,
8142,Celery Vase,Unidentified maker,1825â€“1840,Glass,Overall: 7 9/16 x 5 in. (19.2 x 12.7 cm),01.18.35,01-18-35_i2.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 18, East Wall Cupboard, Top Shelf",A blown molded celery vase with an engraved swag and flower design set on a foot.  The lower portion is decorated with a band of contiguous panels.,,Vessels,
5472,Cellaret,Unidentified maker,18th century,"Walnut burl, oak and pine",Overall: 21 1/16 x 19 3/8 x 16 1/8 in. (53.5 x 49.2 x 41 cm),01.23.17,01-23-17_i1r.jpg,"Barnes Foundation (Philadelphia), Parkway, Temporary Art Storage","A cellarett with a hinged lid and a valanced skirt set on cabriole legs and claw-and-ball feet, with seashells incised on the knees.",,Furniture,
5081,Central Park,Charles Prendergast,1939,"Tempera, gold, and silver leaf on incised, gessoed panel",Overall: 22 x 28 in. (55.9 x 71.1 cm),BF372,bf372_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 09, West Wall","People walk, ride horses, and sit in a park. Sailboats are on a small lake and a city is in background.",,Paintings,"Clark, Carol, Nancy Mowll Mathews, and Gwendolyn Owens. Maurice Brazil Prendergast, Charles Prendergast: A Catalogue RaisonnÃ©. Williamstown, Mass.: Williams College Museum of Art, 1990, 691 ill.De Mazia, Violette. ""NaÃ¯vetÃ©."" The Barnes Foundation Journal of the Art Department 7, no. 2 (Autumn 1976): 73, pl. 17.---. ""Subject and Subject Matter: Part II."" Vistas 2, no. 2 (1981-1983): 11 n, pl. 85."
5330,Chalice,Unidentified maker,20th century,Silver-plated pewter,Overall: 5 3/4 x 3 1/8 in. (14.6 x 7.9 cm),01.07.61,01-07-61_i1.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 07, West Wall","A chalice set on a pedestal base with two bands of raised dots around the body, a rolled rim and two bands of beading around the base.",,Vessels,
5331,Chalice,Unidentified maker,20th century,Silver-plated pewter,Overall: 6 1/16 x 3 in. (15.4 x 7.6 cm),01.07.63,01-07-63_i1.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 07, West Wall","A chalice set on a pedestal base with two bands of raised dots around the body, a rolled rim and two bands of beading around the base.",,Vessels,
3361,Chartres,James Preston,undated,Gouache and black crayon on gray wove paper,Overall: 8 5/16 x 9 3/4 in. (21.1 x 24.8 cm),BF887,bf887_i2r.jpg,"Barnes Foundation (Merion), Gallery, G30, Flat File, Drawer 10","A townscape with a road running across the foreground, bulidings and storefronts in the middle ground with figures walking, and clouds in the background.",,Paintings,
4701,Chest,Unidentified maker,18th century,Painted pine,Overall: 22 1/4 x 50 1/2 x 23 in. (56.5 x 128.3 x 58.4 cm),01.02.09,01-02-09_i6r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 02, North Wall","A painted chest set on block feet. The chest is predominantly red with three painted arched panels with white grounds on the front. The center arch is decorated with two confrontal rampant unicorns on both sides of a tree. The side arches are decorated with potted flowers. On the center of the lid is a star flanked by two abraded rectangular designs, which appear to have been potted flowers and might have contained a date.",,Furniture,"Dolkart, Judith F., Martha Lucy, and Derek Gillman. The Barnes Foundation: Masterworks. New York: Skira Rizzoli, 2012: 80-81, 83, 94-95.Fabian, Monroe H. The Pennsylvania-German Decorated Chest. Atglen, Pa.:Schiffer Publications, Ltd., 2004: 59-60.Keller, Patricia J. ""Black-Unicorn Chests of Berks County, Pennsylvania."" Antiques 140 (October 1991): 592-605.Pennsylvania German Art, 1683-1850. Philadelphia Museum of Art and the Henry Francis du Pont Winterthur Museum, Winterthur, DE. University of Chicago Press, 1984: 137."
5040,Chest,Unidentified maker,1792,Painted wood,Overall: 23 5/8 x 50 1/4 x 22 1/4 in. (60 x 127.6 x 56.5 cm),01.09.35,01-09-35_i6r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 09, South Wall","A painted chest with a hinged lid, bracket feet, and a central pendant, and iron loop handles on the ends. The front is decorated with pillars and arched panels with flowers and a small white horse in the center. Each end is decorated with two pillars.",,Furniture,"Dolkart, Judith F., Martha Lucy, and Derek Gillman. The Barnes Foundation: Masterworks. New York: Skira Rizzoli, 2012: 162-163, 170, 173.Hornung, Clarence Pearson. Treasury of American Design: A Pictorial Survey of Popular Folk Arts Based Upon Watercolor Renderings in the Index of American Design at the National Gallery of Art. Vol. 2. New York: H. N. Abrams, 1972, 705, no. 2585."
5464,Chest,Unidentified maker,1770sâ€“1780s,Painted tulip poplar,Overall: 22 1/4 x 50 1/2 x 22 3/4 in. (56.5 x 128.3 x 57.8 cm),01.23.34,01-23-34_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 23, East Wall",A painted chest with a hinged lid and bracket feet. The piece is painted with a blue-green background and the front is decorated with three painted arches. There is an inscription in the center arch and flowers in pots in the side arches. Hearts are painted on the front edges and a flower set in a circle is on each end.,,Furniture,"Hornung, Clarence Pearson. Treasury of American Design: A Pictorial Survey of Popular Folk Arts Based Upon Watercolor Renderings in the Index of American Design at the National Gallery of Art. Vol. 2. New York: H. N. Abrams, 1972, 705, 2583."
