id,title,people,displayDate,medium,dimensions,invno,primaryMedia,locations,description,copyright,classification,bibliography1
6879,Face Mask (Gu),"Unidentified artist,Inagaki",late 19thâ€“early 20th century,"Wood, pigment",Overall: 13 1/4 x 4 3/4 x 3 5/8 in. (33.7 x 12.1 x 9.2 cm)Overall (with mount): 16 3/4 x 4 3/4 x 4 3/8 in. (42.5 x 12.1 x 11.1 cm)Mount: 1 1/16 x 3 11/16 x 4 1/4 in. (2.7 x 9.4 x 10.8 cm),A147,a147_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 22, North Wall Cabinet, Bottom Shelf","A mask with an elongated face, three beads above the eyebrows, and a headdress with a finial.",,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 124, 126, pl. 19d.De Mazia, Violette. ""Transferred Values: Part I--Introduction."" The Barnes Foundation Journal of the Art Department 9, no. 2 (Autumn 1978): 15, pl. 17.Guillaume, Paul. ""The Triumph of Ancient Negro Art."" Opportunity: A Journal of Negro Life 4.41 (May 1926): 251 (Toumodi, 12th Century)."
7327,Face Mask (Gu),"Unidentified artist,Inagaki",late 19thâ€“early 20th century,"Wood, pigment",Overall: 13 3/8 x 5 1/4 x 4 5/8 in. (34 x 13.3 x 11.7 cm)Overall (with mount): 17 x 5 1/4 x 4 7/8 in. (43.2 x 13.3 x 12.4 cm)Mount: 12 1/16 x 4 13/16 x 4 in. (30.6 x 12.2 x 10.2 cm),A285,a285_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, North Wall Cabinet, Bottom Shelf","A mask with a red painted face. The hair forms a top knot, the eyes are closed, and the teeth are bared.",,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 124, 126, pl. 19e.De Mazia, Violette. ""Academicism."" Vistas 4, no. 2 (1988-1989): pl. 96 (installation)."
7357,Face Mask (Gu),"Unidentified artist,Inagaki",late 19thâ€“early 20th century,Wood,Overall: 12 3/8 x 4 5/8 x 3 1/4 in. (31.4 x 11.7 x 8.3 cm)Overall (with mount): 15 3/4 x 4 5/8 x 4 3/8 in. (40 x 11.7 x 11.1 cm)Mount: 10 3/4 x 4 1/2 x 3 5/8 in. (27.3 x 11.4 x 9.2 cm),A278,a278_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, North Wall Cabinet, Top Shelf","A mask with slit eyes, bared teeth, and incised diamond patterning around the eyes and mouth. There is an elaborate headdress with a large top knot and diamond patterning in the hair.",,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 124, 126, pl. 19f.De Mazia, Violette. ""Academicism."" Vistas 4, no. 2 (1988-1989): pl. 96 (installation).Guillaume, Paul. ""The Triumph of Ancient Negro Art."" Opportunity: A Journal of Negro Life 4.41 (May 1926): 152 ""Zouenoula 14th century."""
7303,Face Mask (Gunye Ge),"Unidentified artist,Inagaki",late 19thâ€“early 20th century,"Wood, iron",Overall: 9 1/4 x 5 3/8 x 2 15/16 in. (23.5 x 13.7 x 7.5 cm)Overall (with mount): 12 13/16 x 5 3/8 x 4 1/8 in. (32.5 x 13.7 x 10.5 cm)Mount: 11 1/16 x 4 13/16 x 3 13/16 in. (28.1 x 12.2 x 9.7 cm),A279,a279_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, North Wall Cabinet, Top Shelf","A mask with large lips, round eyes, and arched eyebrows.",,Sculptures,"Barnes, Albert C. ""Negro Art and America."" Survey Graphic 6 (March 1925): 673.Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 108, pl. 14a.De Mazia, Violette. ""Academicism."" Vistas 4, no. 2 (1988-1989): pl. 96 (installation).Locke, Alain, ed. The New Negro. New York: Albert and Charles Boni, 1925, 258."
6359,Fanâ€“Mountain Landscape,Shen Shichong,1631,"Ink, watercolor, red ink stamp, and gold on Japanese paper",Overall: 9 5/8 x 21 3/8 in. (24.4 x 54.3 cm),BF2510,bf2510_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 15, South Wall","A moutainous landscape decorated with tall, leafy trees",,Works on Paper,
6863,Farm,John Kane,c. 1928,Oil on canvas,Overall: 15 7/8 x 20 1/2 in. (40.3 x 52.1 cm),BF947,bf947_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 22, North Wall","A boy walking on a lane, holding a pail in each hand.  In the background are people in a field and trees, a house, and a stream.",,Paintings,"Arkus, Leon Anthony. A Catalogue Raisonne of Kane's Paintings. Pittsburgh: University of Pittsburgh Press, 1971, 169, 277 ill.Barnes, Albert C. The Art in Painting. 3rd ed., rev. and enl. New York: Harcourt, Brace and Company, 1937, 284 ill., cat. data no. 215."
7008,Farmhouse (La Ferme),Pierre-Auguste Renoir,1917,Oil on canvas,Overall: 12 5/16 x 18 9/16 in. (31.3 x 47.2 cm),BF47,bf47_i7r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Main Room, North Wall","A thicket of trees and lush vegetation enclose a small farmhouse at the center of the composition. A single tree rises in front of the house, to the left of the door.",,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 122, cat. data no. 288.De Mazia, Violette. ""E Pluribus Unum."" The Barnes Foundation Journal of the Art Department 7, no. 1 (Spring 1976): 17, 20-1, 26, pl. 78.---. ""E Pluribus Unum--Cont'd: Part IV."" The Barnes Foundation Journal of the Art Department 8, no. 2 (Autumn 1977): 5-6, 36, 41, pl. 91.---. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 28 (installation).Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 225 ill., 321 cat. 96."
6533,"Father, Mother, and Three Children",Jules Pascin,c. 1915,"Pen and ink, ink washes, watercolor with bodycolor, and colored crayon on wove paper",Overall: 6 1/2 x 5 3/4 in. (16.5 x 14.6 cm),BF697,bf697_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 17, North Wall","A group of figures in white, blue, and black.",,Paintings,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 118 (installation)."
7369,Female Figurative Vessel,"Unidentified artist,Inagaki",early 20th century,,Overall: 5 1/8 x 1 7/8 x 1 3/4 in. (13 x 4.8 x 4.4 cm)Overall (with mount): 6 3/16 x 2 5/8 x 2 1/4 in. (15.7 x 6.7 x 5.7 cm)Mount: 1 x 2 5/8 x 2 1/4 in. (2.5 x 6.7 x 5.7 cm),A255,a255_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, South Wall Cabinet, Top Shelf","A nude female depicted from the abdomen up. Her hands rest on her breasts, her eyes are closed, and there is diamond patterning on her face and hair.",,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 254-255."
6721,Female Figure,"Unidentified artist,Inagaki",late 19thâ€“early 20th century,"Wood, iron",Overall: 13 1/8 x 4 1/16 x 2 1/2 in. (33.3 x 10.3 x 6.4 cm)Overall (with mount): 15 1/8 x 4 7/16 x 3 7/8 in. (38.4 x 11.3 x 9.8 cm)Mount: 1 7/8 x 4 7/16 x 3 7/8 in. (4.8 x 11.3 x 9.8 cm),A123,a123_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 22, South Wall Cabinet, Top Shelf","A figure with thick arms and legs, a narrow head with an elaborate headdress, and incised lines on the torso and arms.",,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 82-83.Guillaume, Paul. Sculptures NÃ¨gres. Paris, 1917, pl. XX ""Statue du Soudan. Collection M. De Vlaminck.""Wattenmaker, Richard J. and Anne Distel. Great French Paintings from The Barnes Foundation: Impressionist, Post-Impressionist, and Early Modern. New York: Alfred A. Knopf in association with Lincoln University Press, 1993, 21, fig. 8 (installation)."
6724,Female Figure,"Unidentified artist,Inagaki",late 19thâ€“early 20th century,Ivory,Overall: 7 x 2 x 1 1/2 in. (17.8 x 5.1 x 3.8 cm)Overall (with mount): 7 15/16 x 3 x 2 1/2 in. (20.2 x 7.6 x 6.4 cm)Mount: 1 1/16 x 3 x 2 1/2 in. (2.7 x 7.6 x 6.4 cm),A151,a151_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 22, South Wall Cabinet, Top Shelf","A bald figure with stout legs, large eyes, and bared teeth. The body is decorated with holes surrounded by circles.",,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 264, 266, pl. 64b.Felix, Marc Leo, ed. White Gold, Black Hands, Ivory Sculpture in Congo, vol. 5. Brussels: Tribal Arts SPRL, 2013.Wattenmaker, Richard J. and Anne Distel. Great French Paintings from The Barnes Foundation: Impressionist, Post-Impressionist, and Early Modern. New York: Alfred A. Knopf in association with Lincoln University Press, 1993, 21, fig. 8 (installation)."
6877,Female Figure,Unidentified artist,late 19thâ€“early 20th century,Wood,Overall: 17 x 4 1/4 x 3 1/2 in. (43.2 x 10.8 x 8.9 cm)Overall (with mount): 9 9/16 x 4 7/8 x 3 5/8 in. (24.3 x 12.4 x 9.2 cm)Mount: 2 5/16 x 4 7/8 x 3 5/16 in. (5.9 x 12.4 x 8.4 cm),A140,a140_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 22, North Wall Cabinet, Bottom Shelf",A standing female figure with scarification on her torso and her arms at her sides.,,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 88-89.Guillaume, Paul and Thomas Munro. Primitive Negro Sculpture. New York: Harcourt, Brace & Company, 1926, pl. 14 ""Sudan figure, XIIth century,"" pl. 15 ""The same, back view."""
6884,Female Figure,Unidentified artist,late 19thâ€“early 20th century,"Wood, unidentified metal",Overall: 12 1/4 x 2 1/4 x 2 3/8 in. (31.1 x 5.7 x 6 cm)Overall (with mount): 13 11/16 x 3 1/8 x 2 7/16 in. (34.8 x 7.9 x 6.2 cm)Mount: 1 11/16 x 3 1/8 x 2 7/16 in. (4.3 x 7.9 x 6.2 cm),A136,a136_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 22, North Wall Cabinet, Top Shelf",A standing nude female figure with a vessel on her head and her arms at her sides.,,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 140-141, pl. 21c."
6900,Female Figure,"Unidentified artist,Inagaki",late 19thâ€“early 20th century,"Ivory, pigment",Overall: 6 5/8 x 2 3/8 x 2 1/8 in. (16.8 x 6 x 5.4 cm)Overall (with mount): 7 5/8 x 3 3/16 x 2 5/8 in. (19.4 x 8.1 x 6.7 cm)Mount: 1 1/16 x 3 3/16 x 2 5/8 in. (2.7 x 8.1 x 6.7 cm),A163,a163_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 22, South Wall Cabinet, Top Shelf","A female figure with thick, stout legs, protruding breasts and navel, and zigzag pattern on her neck and head.",,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 264, 266, pl. 64a.Felix, Marc Leo, ed. White Gold, Black Hands, Ivory Sculpture in Congo, vol. 5. Brussels: Tribal Arts SPRL, 2013.Wattenmaker, Richard J. and Anne Distel. Great French Paintings from The Barnes Foundation: Impressionist, Post-Impressionist, and Early Modern. New York: Alfred A. Knopf in association with Lincoln University Press, 1993, 21, fig. 8 (installation)."
6928,Female Figure,Unidentified artist,early 20th century,Wood,Overall (with integral base): 47 1/2 x 9 3/8 x 7 in. (120.7 x 23.8 x 17.8 cm),A162,a162_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 22, SE Corner","A large sculpture of a standing woman with her hands on her abdomen. She has scarification on her torso, neck, and face.",,Sculptures,"De Mazia, Violette. ""Aesthetic Quality."" The Barnes Foundation Journal of the Art Department 2, no. 1 (Spring 1971): 16, pl. 16."
7330,Female Figure,"Unidentified artist,Inagaki",late 19thâ€“early 20th century,Wood,Overall: 14 1/8 x 4 x 4 1/8 in. (35.9 x 10.2 x 10.5 cm)Overall (with mount): 15 5/8 x 4 13/16 x 4 1/4 in. (39.7 x 12.2 x 10.8 cm)Mount: 1 15/16 x 4 13/16 x 4 1/4 in. (4.9 x 12.2 x 10.8 cm),A280,a280_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, North Wall Cabinet, Bottom Shelf","A female figure with squat legs. Her hands rest on her hips, her lips are pursed, and her eyes are closed. She has scarification on her torso, neck, and face.",,Sculptures,"Barnes, Albert C. and Violette de Mazia. The Art of Henri-Matisse. New York: C. Scribner's Sons, 1933, 70, 316 ill., 423, cat. data no. 328.Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 132, 134, pl. 20c.De Mazia, Violette. ""Three Aspects of Art."" The Barnes Foundation Journal of the Art Department 6, no. 2 (Autumn 1975): 38-9, pl. 80.---. ""Transferred Values: Part I--Introduction."" The Barnes Foundation Journal of the Art Department 9, no. 2 (Autumn 1978): 15, pl. 20.---. ""Academicism."" Vistas 4, no. 2 (1988-1989): pl. 96 (installation)."
7348,Female Figure,"Unidentified artist,Inagaki",late 19thâ€“early 20th century,Wood,Overall: 18 7/8 x 3 11/16 x 3 5/8 in. (47.9 x 9.4 x 9.2 cm)Overall (with mount): 20 13/16 x 4 11/16 x 4 5/16 in. (52.9 x 11.9 x 11 cm)Mount: 2 1/16 x 4 11/16 x 4 5/16 in. (5.2 x 11.9 x 11 cm),A261,a261_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, South Wall Cabinet, Bottom Shelf","A nude female figure with a pointed headdress, long neck, and scarification on her torso.",,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 132, 134, pl. 20a.Guillaume, Paul and Thomas Munro. Primitive Negro Sculpture. New York: Harcourt, Brace & Company, 1926, pl. 25 ""Ivory Coast."""
7474,Female Figure,"Unidentified artist,Inagaki",19thâ€“early 20th century,Wood,Overall: 8 5/8 x 1 3/8 x 2 1/8 in. (21.9 x 3.5 x 5.4 cm)Overall (with mount): 9 3/4 x 2 1/4 x 2 9/16 in. (24.8 x 5.7 x 6.5 cm)Mount: 1 1/16 x 2 1/4 x 2 9/16 in. (2.7 x 5.7 x 6.5 cm),A199,a199_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 21, West Wall Cabinet, Top Shelf","A nude figure with her hands on her abdomen, scarification on her neck, torso and face, and an elaborate headdress.",,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 118, 120, pl. 18a."
7480,Female Figure,Unidentified artist,19thâ€“early 20th century,"Wood, ceramic",Overall: 6 7/8 x 2 5/8 x 2 1/2 in. (17.5 x 6.7 x 6.4 cm)Overall (with mount): 8 1/16 x 2 3/4 x 2 3/8 in. (20.5 x 7 x 6 cm)Mount: 1 x 2 3/4 x 2 3/8 in. (2.5 x 7 x 6 cm),A172,a172_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 21, West Wall Cabinet, Top Shelf","A small female figure holding a vessel in her right hand. The eyes are inlaid with porcelain or glass, and there is raised decorative patterning on her torso. This figure served as a model for the low-relief tile in the vestibule of the entrance to The Barnes Foundation.",,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 228, 230, pl. 50b.Clarke, Christa. ""Defining African Art."" African Arts 36, no. 1 (2003): 40. Guillaume, Paul and Thomas Munro. Primitive Negro Sculpture. New York: Harcourt, Brace and Company, 1926, pl. 37 ""Congo figures; Sibiti, XVIIth century"" (second from left)."
7496,Female Figure,Unidentified artist,19thâ€“early 20th century,"Wood, ceramic",Overall: 7 1/4 x 2 3/8 x 2 3/8 in. (18.4 x 6 x 6 cm)Overall (with mount): 8 1/8 x 3 x 3 1/16 in. (20.6 x 7.6 x 7.8 cm)Mount: 1 1/16 x 3 x 3 1/16 in. (2.7 x 7.6 x 7.8 cm),A212,a212_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 21, West Wall Cabinet, Middle Shelf",A nude female figure with her knees bent and her hands on her waist. Her eyes are painted white.,,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 228, 230, pl. 50f."
7510,Female Figure,"Unidentified artist,Inagaki",19thâ€“early 20th century,"Wood, copper alloy, glass",Overall: 9 1/2 x 3 1/4 x 3 1/4 in. (24.1 x 8.3 x 8.3 cm)Overall (with mount): 11 1/16 x 3 9/16 x 3 1/8 in. (28.1 x 9 x 7.9 cm)Mount: 3 5/16 x 3 5/8 x 2 3/8 in. (8.4 x 9.2 x 6 cm),A226,a226_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 21, West Wall Cabinet, Bottom Shelf","A nude female figure with a band around each ankle, two bracelets around her left arm, painted eyes, and long hair.",,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 190, 192, pl. 37c."
7518,Female Figure,"Unidentified artist,Inagaki",late 19thâ€“early 20th century,Wood,Overall: 22 3/8 x 4 1/4 x 4 in. (56.8 x 10.8 x 10.2 cm)Overall (with mount): 23 7/16 x 5 3/16 x 5 1/16 in. (59.5 x 13.2 x 12.9 cm)Mount: 1 1/16 x 5 3/16 x 5 1/16 in. (2.7 x 13.2 x 12.9 cm),A228,a228_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 21, North Wall Cabinet","A nude female with a long torso, almond-shaped head, long nose, and large mouth. She stands on a small mound.",,Sculptures,"Barnes, Albert C. ""Negro Art, Past and Present."" Opportunity: A Journal of Negro Life 4.41 (1926): 149.Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 94, pl. 9b.Guillaume, Paul and Thomas Munro. Primitive Negro Sculpture. New York: Harcourt, Brace & Company, 1926, pl. 19 ""Sudan-Niger mask (Xth century) and two figures (XIXth century)."""
6725,Female Figure (Blolo Bla),Unidentified artist,late 19thâ€“early 20th century,"Wood, kaolin",Overall: 14 3/8 x 2 7/8 x 3 3/8 in. (36.5 x 7.3 x 8.6 cm)Overall (with mount): 15 15/16 x 3 3/4 x 3 3/16 in. (40.5 x 9.5 x 8.1 cm)Mount: 1 11/16 x 3 3/4 x 3 3/16 in. (4.3 x 9.5 x 8.1 cm),A157,a157_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 22, South Wall Cabinet, Top Shelf",A standing female figure with her arms at her sides. She has scarification on her torso and an elaborate headdress.,,Sculptures,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 118, 120, pl. 18b.Wattenmaker, Richard J. and Anne Distel. Great French Paintings from The Barnes Foundation: Impressionist, Post-Impressionist, and Early Modern. New York: Alfred A. Knopf in association with Lincoln University Press, 1993, 21, fig. 8 (installation)."
